小区名（链家）,district,小区均价,详情链接,小区名（百度）,具体地址,lng,lat,uid（百度）
凤瑞二园,怀柔,24704,https://bj.lianjia.com/xiaoqu/1120025432814362/,凤瑞二园,北京市怀柔区和平路甲16号,116.67398912644241,40.28445939185349,7d5f3a0afcd1944b2cb90874
建华南里,房山,24740,https://bj.lianjia.com/xiaoqu/1111052831971/,建华南里,北京市房山区体育场路98号,116.14071039890847,39.7405471286071,f78711f01e7f4fa643afe6b2
保利花园C区,密云,24743,https://bj.lianjia.com/xiaoqu/1120053916899775/,保利花园-C区,北京市密云区檀阳路,116.8585489342002,40.36814654485023,49c55d02a77c4f506f476012
北京液压件厂家属区,密云,24753,https://bj.lianjia.com/xiaoqu/1120030495409563/,北京液压件厂-家属区,北京市密云区新北路31号,116.82612357639916,40.388481604563964,6b6e189ab7a8e3040bf5eb2e
阳光城君山墅,密云,24759,https://bj.lianjia.com/xiaoqu/117127386304891/,阳光城君山墅,北京市密云区密溪路33号,116.8218658284858,40.446015770836574,3dc9befd31f2ce6bbea2407f
温泉南区东里,延庆,24770,https://bj.lianjia.com/xiaoqu/1120030630798076/,温泉南区东里,北京市延庆区医孟路,115.96843969161678,40.46832336960877,c8e8f633b4d0746cab0dd82a
大成时代公馆,丰台,24776,https://bj.lianjia.com/xiaoqu/1111027376785/,金隅大成时代,北京市丰台区大成路6号,116.26652675489167,39.88753968243506,d0b8923f42a4d69fb5f42f3b
蓝岸丽舍三期,顺义,24780,https://bj.lianjia.com/xiaoqu/1111046558930/,蓝岸丽舍,北京市顺义区左堤路附近,116.7323067745112,40.113207110823524,da3501f3346bd4488b2fb51d
远洋新天地,门头沟,24796,https://bj.lianjia.com/xiaoqu/1111063601196/,远洋新天地,北京市门头沟区泰安路13号,116.11957514669233,39.903215344206195,d3aa9bf644b8a7a949fc8d29
栖美园,怀柔,24807,https://bj.lianjia.com/xiaoqu/1120030414671575/,栖美园小区,北京市怀柔区雁栖大街51号,116.66999054259583,40.3635542447097,0a46dc0f80b1275e30621277
世纪家园,密云,24809,https://bj.lianjia.com/xiaoqu/1111041580388/,世纪家园,鼓楼大街世纪家园,116.84666197740958,40.37848287996594,c879fa01023da44ac809f09a
南厂住宅西区,昌平,24875,https://bj.lianjia.com/xiaoqu/1111060303550/,南口镇南厂住宅区-西区,南响路,116.11763403851354,40.2428984479619,e4a8565527455db84d55473f
丁字街,昌平,24885,https://bj.lianjia.com/xiaoqu/1120020328756756/,丁字街,北京市昌平区,116.12539141875517,40.23657262444546,c76cbbf768b039602bfc486c
双裕花园东区,顺义,24892,https://bj.lianjia.com/xiaoqu/1111027379645/,双裕花园-东区,后沙峪双裕花园东区(火寺路西),116.55016492861333,40.10781293125252,6113ef77a6187e148f772789
南厂北区,昌平,24892,https://bj.lianjia.com/xiaoqu/1111100788735/,南口镇南厂住宅区-北区,北京市昌平区军民路西150米,116.11747407395843,40.24510419872839,8c51d84d7516615536b06ca3
榆垡新城嘉园A区,大兴,24912,https://bj.lianjia.com/xiaoqu/1120052561940306/,榆垡新城嘉园-A区,北京市大兴区榆文街2号院,116.30871866907832,39.52225267533009,c8359a39bfc1aaf1d72ce23d
阳洲鑫园,顺义,24915,https://bj.lianjia.com/xiaoqu/1111027382275/,阳洲鑫园,北京市顺义区双阳西区,116.82422435478561,40.15722697788399,39d43f8278cacd86a9059d88
行宫园四里,房山,24922,https://bj.lianjia.com/xiaoqu/1111027380777/,行宫园小区-四里,北京市房山区良乡行宫小区,116.14189832218821,39.7490144057901,74f5169249a40ee3c61e510f
北潞华家园,房山,24952,https://bj.lianjia.com/xiaoqu/1111052206920/,北潞华家园,北京市房山区良乡卫星城内,116.12580797772048,39.73845747733951,dffd631cd689ebbc38221cc6
西潞东里社区,房山,24954,https://bj.lianjia.com/xiaoqu/1111052172948/,西潞东里小区,北京市房山区西潞北大街16号,116.12649742035505,39.73329373800594,af1ae56b4f3d79124207c1c6
南厂东区,昌平,24967,https://bj.lianjia.com/xiaoqu/1111059823659/,南口镇南厂住宅区-东区,北京市昌平区新兴路西50米,116.1212405182904,40.24427780344212,eba5858ba379b30512882418
吴店东里,房山,24984,https://bj.lianjia.com/xiaoqu/1111052983652/,吴店东里,北京市房山区昊天北大街3号,116.1468869677644,39.75062073066521,605f815d483de2812efaa781
龙庭公寓,顺义,24998,https://bj.lianjia.com/xiaoqu/1111027378101/,龙庭公寓,北京市顺义区幸福东街与光明北街交叉路口向东南约150米,116.65216219045378,40.13150587741373,edd64ce1a6fe99913ee23188
碧桂园小区二区,房山,25026,https://bj.lianjia.com/xiaoqu/1111027375831/,碧桂园小区-二区,北京市房山区长阳镇昊天北大街38号,116.16159129071177,39.758247903413064,b0d687c3114202f6e9f85378
石门营新区四区,门头沟,25026,https://bj.lianjia.com/xiaoqu/1111052184053/,石门营新区4区,北京市门头沟区京昆路与石园中路交叉口南200米,116.09577181743272,39.88648807527312,730b165fcec88ddbfb2d614a
城建上河湾南区,密云,25039,https://bj.lianjia.com/xiaoqu/1120054006036290/,北京城建·上河湾-南区,北京市密云区白河西路与白云街交叉路口往西北约180米,116.83913329564818,40.39633453606474,12752a4cad704ed322022024
瑞海姆公寓,密云,25047,https://bj.lianjia.com/xiaoqu/1111043145631/,瑞海姆公寓,密云区农机路1号院,116.82711321182602,40.36400329640311,ff8e7c8ca4d75beb631809d9
路家胡同,房山,25060,https://bj.lianjia.com/xiaoqu/1120024556968196/,路家胡同,北京市房山区,116.13257007498811,39.73033369887882,1841f3af0610a96b2802e160
惠康嘉园三区,门头沟,25077,https://bj.lianjia.com/xiaoqu/1111051997731/,惠康嘉园-三区,惠康嘉园三区,116.11171851495303,39.91420381189498,1ddc484d8d395692901fc94a
南大街6号院,昌平,25078,https://bj.lianjia.com/xiaoqu/1120020328750141/,南大街6号院,南大街6号院,116.11782739993784,40.23362538968508,7c6df8a07904d1b75fbe864a
体育场路5号院,房山,25109,https://bj.lianjia.com/xiaoqu/1111053543153/,体育场路5号院,北京市房山区体育场路5号,116.14003296941854,39.74054899500801,de738ae22e4b044488db7301
远洋新天地二期,门头沟,25113,https://bj.lianjia.com/xiaoqu/11000000005727/,远洋新天地-二期,北京市门头沟区泰安路13号长安天街正对面,116.1194626362023,39.90367534935541,bd9dba8b43812b5ea21de974
恒大领寓,朝阳,25135,https://bj.lianjia.com/xiaoqu/1111100841832/,恒大领寓,北京市朝阳区黄厂路3号院,116.545307796207,39.85371336758949,ee68065c1d69e5f1b01e3685
金善名居,怀柔,25137,https://bj.lianjia.com/xiaoqu/1111027377359/,金善名居,庙城镇金善名居,116.61284064037332,40.289604826331264,56f1b662c329bbcaf7e73b7a
朗廷,朝阳,25143,https://bj.lianjia.com/xiaoqu/1111027378088/,朗廷,北京市朝阳区朝阳路8号,116.59241441050472,39.910257441654956,c856689e151e1a38a5da3940
石泉砖厂B9区,门头沟,25155,https://bj.lianjia.com/xiaoqu/1111053113020/,石泉砖厂B9区,北京市门头沟区耿王路龙泉小学,116.07524345309459,39.94321062996153,777fc8f0b95bbe3abd48427d
榆垡新城嘉园C区,大兴,25184,https://bj.lianjia.com/xiaoqu/1120057551603563/,榆垡新城嘉园-C区,北京市大兴区榆文街3号院,116.30495908815703,39.520358450497085,d8e006824894c71285420e9d
首城汇景湾（金河街108号院）,平谷,25199,https://bj.lianjia.com/xiaoqu/1120055563409910/,首城汇景湾,北京市平谷区梨羊路与金河北街交叉路口往西南约100米,116.99723199469544,40.059976516017095,7e6a8933806fef44d618b757
团河农场干警宿舍,大兴,25212,https://bj.lianjia.com/xiaoqu/1111027379837/,团河农场,369路;676路通勤快车;957路;X101路;兴16路;兴25路;兴47路;兴48路,116.36585870414355,39.73988164548866,5442bc6db7a97c9adbd89145
神龙辛屯小区,通州,25218,https://bj.lianjia.com/xiaoqu/1111027379466/,神龙辛屯小区,北京市通州区漷马路附近,116.54141356293214,39.75816217462493,dffd4642d230b1b23c9a5e6a
保健路4号院,房山,25249,https://bj.lianjia.com/xiaoqu/1111056717961/,保健路4号院,房山区,115.97808743298278,39.69477233341399,null
明源南街,房山,25269,https://bj.lianjia.com/xiaoqu/1111053634663/,明源南街,北京市房山区,116.15014382608972,39.74631248826503,6c272c3673033c35a21de9bf
西长安壹号30号院,门头沟,25272,https://bj.lianjia.com/xiaoqu/11000000005134/,西长安壹号30号院,北京市门头沟区永定镇曹各庄路30号院,116.12130472519914,39.90792878282076,a35c315658f07358adcb665c
鹿牌家园9号院,昌平,25278,https://bj.lianjia.com/xiaoqu/11000000007775/,鹿牌家园9号院,北京市昌平区温南路鹿牌家园,116.1319828505358,40.240015851030286,7b853740c43a66d138e4a633
兆丰家园,昌平,25285,https://bj.lianjia.com/xiaoqu/1111041153473/,兆丰家园,北京市昌平区百沙路,116.27607718135923,40.14984439164902,5caf3be02ce5d4f62dfaa7d6
榆垡新城嘉园B区,大兴,25286,https://bj.lianjia.com/xiaoqu/1120052561940305/,榆垡新城嘉园-B区,北京市大兴区榆文街1号院,116.30547075825767,39.52232970876936,e8370c221007143335b06c6e
城建上河湾北区,密云,25323,https://bj.lianjia.com/xiaoqu/1111100042896/,北京城建·上河湾,白云街北侧,116.83914506738263,40.39786412847882,befe91833260b3140ba8d4b0
南口镇南辛路2号,昌平,25331,https://bj.lianjia.com/xiaoqu/11000000006198/,南辛路2号,昌平区,116.13110380140068,40.23226048671409,null
明源北里,房山,25343,https://bj.lianjia.com/xiaoqu/1111053628610/,明源北里,北京市房山区良乡明源北里(明源路北110米),116.15106700242393,39.74806101939455,88619fff4ade5a00e215f9d6
鼓楼西街,昌平,25345,https://bj.lianjia.com/xiaoqu/1111027374644/,鼓楼西街,北京市昌平区,116.22120219919816,40.22281893083133,2e0c06e301afe8b63a221cfd
大灰厂小区,丰台,25356,https://bj.lianjia.com/xiaoqu/1111027376906/,大灰厂小区,北京市丰台区大灰厂路88号,116.10920027080086,39.85207205885757,3bb3b412574f3be79ff77956
太平庄西里2号院,房山,25386,https://bj.lianjia.com/xiaoqu/1111052676735/,太平庄西里,北京市房山区太平庄南路,116.11120542298474,39.73160950424151,aa40108bec37d015c5effbc7
富力华庭苑,大兴,25393,https://bj.lianjia.com/xiaoqu/1111046095782/,富力华庭苑,北京市大兴区团结路19号,116.30415976208478,39.63031235625437,9987ca5c0dc4d55083a00c5c
阳光别墅,顺义,25400,https://bj.lianjia.com/xiaoqu/1111027381654/,阳光假日别墅,北京市延庆区八达岭镇阳光路8号,115.93783665002518,40.358146432310946,7bd0b8e410ae41d6e0110356
京铁昌平小区,昌平,25402,https://bj.lianjia.com/xiaoqu/1112883606123036/,京铁昌平小区,北京市昌平区京铁昌平小区(昌流路北),116.18746954831157,40.18668776048953,2757f66b7f98013f08f5eb0d
绿城百合公寓梦泉苑,房山,25421,https://bj.lianjia.com/xiaoqu/1111027377730/,绿城百合公寓梦泉苑-7号楼,北京市房山区阎村绿城·百合公寓南区(阎安西路),116.07012094119733,39.70936602487292,c86161cdd1744c47e3110381
保利花园A区,密云,25425,https://bj.lianjia.com/xiaoqu/1120053916899827/,保利花园A区,阳光街390号附近,116.85752990103755,40.36953096757611,a1cde4232fa8a2eb2c4733a3
南厂住宅中区,昌平,25436,https://bj.lianjia.com/xiaoqu/1111063030340/,南厂-住宅中区,南响路与军民路交叉口,116.119539201668,40.24128408197671,d1469ee7b3054a6284330467
果园新里北区,密云,25448,https://bj.lianjia.com/xiaoqu/1113761836231803/,果园新里(北区),北京市密云区西门外大街8-1号,116.82628443399199,40.375116022767926,e6ee2fd274a11e482a11d19a
东山坡三里,丰台,25455,https://bj.lianjia.com/xiaoqu/1111027373879/,东山坡三里,北京市丰台区周口店路东山坡三里,116.20484783481893,39.82193003438363,17aab80906262e0881288a64
北潞春家园,房山,25479,https://bj.lianjia.com/xiaoqu/1111027375971/,北潞春家园,北京市房山区月华大街21号,116.12209722165045,39.73613477293288,49a02a7ab432ac402b201ac6
万通龙山逸墅,怀柔,25485,https://bj.lianjia.com/xiaoqu/1114534736360244/,万通·龙山逸墅,北京市怀柔区京承高速14出口(怀柔城区方向)500米,116.62436064323352,40.28363622304252,0426509e41cada43e856fa8a
中国杂技团家属楼,亦庄开发区,25504,https://bj.lianjia.com/xiaoqu/1120033495680529/,中国杂技团有限公司,北京市通州区经济技术开发区建安街9号,116.52847164455514,39.775650738339145,083a55fa38881279246e9862
供电局家属楼,昌平,25533,https://bj.lianjia.com/xiaoqu/1117000579238015/,供电局家属楼,供电局家属楼,116.63940289758894,40.13380020182621,7d156cbf0d8566680a5cb3c9
石泉砖厂A6区,门头沟,25575,https://bj.lianjia.com/xiaoqu/1111053031265/,石泉砖厂A6区,北京市门头沟区五区,116.07624243937497,39.94123213687673,95da9ef2a66b957f3be4a6a4
中国铁建尚城汇,昌平,25594,https://bj.lianjia.com/xiaoqu/116807458689995/,中国铁建尚城汇,北京市昌平区创安路中国铁建青秀尚城,116.27575712468432,40.20479243736327,8a3432f4fed5c4564f3a5902
富帛家属院,密云,25604,https://bj.lianjia.com/xiaoqu/1120025432812564/,富帛家属院,北京市密云区双井村北双燕街南,116.80617059655698,40.36779014668012,a87c33a1b5353982fa0cad39
府东里小区,房山,25615,https://bj.lianjia.com/xiaoqu/1120025432815374/,城关街道府东里社区居委会,北京市房山区城关街道兴东大街157号,116.00644124583474,39.703637823697065,3fe2d2f02da70fe1c336443b
惠润家园小区九地块,门头沟,25621,https://bj.lianjia.com/xiaoqu/1111052153432/,惠润家园小区九地块,北京市门头沟区上园路25号院,116.1131181497584,39.88732837409556,aa5364b54e0f04e035b06c08
瑞明路6号院,昌平,25635,https://bj.lianjia.com/xiaoqu/1111058658591/,瑞明路6号院,昌平区,116.2135384232332,40.212328385067174,null
石门营新区三区,门头沟,25651,https://bj.lianjia.com/xiaoqu/1111047235345/,石门营新区三区,北京市门头沟区紫金北路,116.09799103976185,39.88826094933841,2371f0e51dd473f1c62ba175
长虹东路乙1号,房山,25653,https://bj.lianjia.com/xiaoqu/116690817977823/,长虹东路乙1号,房山区,116.13260530149195,39.721621122585695,null
兴隆小区,昌平,25655,https://bj.lianjia.com/xiaoqu/1111099837711/,兴隆小区,北京市昌平区兴隆小区(昌平区南口镇小学东),116.12305753771838,40.23411808029698,fb24fc0ff97197396fc02c6c
东亚朗悦居,房山,25669,https://bj.lianjia.com/xiaoqu/1111063682993/,东亚·朗悦居,北京市房山区京周路与大窦路交叉口(大窦桥)东500米路北,116.05344270352029,39.71415541077078,b96b40fa2cb8c700fbf0cb43
桃园公寓,昌平,25670,https://bj.lianjia.com/xiaoqu/1111027380099/,桃园公寓,北京市昌平区北七家桃园公寓(定泗路北50米),116.41147804859223,40.11609637969729,b533ea4a00b57b414f6d4664
开园小区,密云,25727,https://bj.lianjia.com/xiaoqu/1111046253726/,开园小区,北京市密云区开园小区(阳光街南50米),116.835688356415,40.361344151617146,415b3b16f5499a0e43e192d6
昊天大街17号院,房山,25728,https://bj.lianjia.com/xiaoqu/1111053623901/,昊天大街-17号院,北京市房山区昊天大街17号,116.14658208177359,39.745828769607996,d318b0ab771c8cb56d20b9c2
御园B区,大兴,25733,https://bj.lianjia.com/xiaoqu/1111045969129/,御园B区,北京市大兴区民生路3号,116.31455368846196,39.627079047930486,b18a22ddedceec7159bbbcdd
月华新村,房山,25775,https://bj.lianjia.com/xiaoqu/1111052761986/,月华新村,北京市房山区良乡西路32号,116.11815969409125,39.728499381211975,925c550f1627f9b25a3ac8c6
辰光嘉园,房山,25804,https://bj.lianjia.com/xiaoqu/1111027376400/,辰光嘉园,北京市房山区拱辰街道拱辰南大街42号,116.13637734607357,39.725902913106,b88818f2760e240a88db7397
良乡西路甲8号,房山,25806,https://bj.lianjia.com/xiaoqu/1112520201399948/,良乡西路甲8号楼,北京市房山区良乡西路甲8号楼,116.12795150122365,39.727692072026855,51518694c7f7e91d81288ac4
百合园,密云,25812,https://bj.lianjia.com/xiaoqu/1120030478628396/,百合园,北京市丰台区右安门外大街97号,116.35713108219956,39.85956043926423,646c2d5e75674e7db45f1e94
101家属区,密云,25817,https://bj.lianjia.com/xiaoqu/1120030468148655/,101家属区,北京市密云区密关路长安小区-西区,116.833834244056,40.37289641113125,13385e0b98e423498bf15dd6
温庄子家园,房山,25832,https://bj.lianjia.com/xiaoqu/1111027380549/,温庄子家园,北京市房山区大宁山庄,116.21150546410857,39.80775192417569,0b2ec7ab8f301ea948cc4a6c
云秀花园,密云,25841,https://bj.lianjia.com/xiaoqu/1120030489114258/,云秀花园,北京市密云区云秀中街(云秀花园别墅区),116.84529776634412,40.390388342021424,36abb33478594565b75f1e7e
绿城百合公寓春云苑,房山,25845,https://bj.lianjia.com/xiaoqu/1111027377725/,绿城百合公寓云栖苑,绿城百合公寓云栖苑,116.06467000694163,39.70892833825507,41c36dae26a6f6c5ae045748
蚕种场小区,房山,25845,https://bj.lianjia.com/xiaoqu/1111027376696/,蚕种场小区,北京市房山区拱辰北大街36号,116.1366296155487,39.749974688656714,55fa2c0bc41a1c2d1ce999c6
首开石榴派,丰台,25872,https://bj.lianjia.com/xiaoqu/1111041123758/,首开石榴派大厦,丰台区石榴园北里42,116.41403262432581,39.8449425689112,d311e83386ceac75d4851fc1
